id_reserva,id_cliente,nombre,apellido,mail,competencia,inicio_estancia,final_estancia,id_hotel,ciudad,id,nombre_hotel,valoracion,precio_noche,fecha_reserva,id_ciudad
14614,11293,Pablo,Mesa,pablo.mesa@example.com,False,2025-03-01,2025-03-02,5,Madrid,14329,Hotel Encanto Real,5.0,52.4,2025-02-03,1
14615,2306,Calixto,Prieto,calixto.prieto@example.com,False,2025-03-01,2025-03-02,10,Madrid,14330,Hotel Maravilla Real,4.0,53.47,2025-02-08,1
14616,674,Almudena,Cases,almudena.cases@example.com,False,2025-03-01,2025-03-02,17,Madrid,14333,Hotel Torre Dorada,2.0,146.98,2025-02-05,1
14617,1790,Baltasar,Luna,baltasar.luna@example.com,False,2025-03-01,2025-03-02,17,Madrid,14334,Hotel Torre Dorada,5.0,92.78,2025-02-05,1
14618,186,Adelia,Vila,adelia.vila@example.com,False,2025-03-01,2025-03-02,19,Madrid,14335,Palacio del Sol,5.0,428.44,2025-02-02,1
14619,14040,Tristán,Almazán,tristán.almazán@example.com,False,2025-03-01,2025-03-02,16,Madrid,14337,Hotel Sol y Luna,1.0,235.98,2025-02-05,1
14620,14359,Vilma,Campos,vilma.campos@example.com,False,2025-03-01,2025-03-02,2,Madrid,14338,Hotel Brisas del Mar,4.0,259.4,2025-02-04,1
14621,10578,Natalia,Orozco,natalia.orozco@example.com,False,2025-03-01,2025-03-02,1,Madrid,14339,Gran Hotel Madrid,5.0,96.14,2025-02-01,1
14622,11066,Odalis,Esteban,odalis.esteban@example.com,False,2025-03-01,2025-03-02,12,Madrid,14340,Hotel Monte Verde,2.0,357.64,2025-02-05,1
14623,2062,Berto,Gámez,berto.gámez@example.com,False,2025-03-01,2025-03-02,5,Madrid,14341,Hotel Encanto Real,3.0,187.79,2025-02-04,1
14624,8048,Judith,Soto,judith.soto@example.com,False,2025-03-01,2025-03-02,7,Madrid,14342,Hotel Las Estrellas,5.0,326.59,2025-02-03,1
14625,9881,María Manuela,Baquero,maría manuela.baquero@example.com,False,2025-03-01,2025-03-02,12,Madrid,14344,Hotel Monte Verde,1.0,442.53,2025-02-10,1
14626,8405,Leticia,Rosales,leticia.rosales@example.com,False,2025-03-01,2025-03-02,6,Madrid,14345,Hotel Jardines del Rey,1.0,140.4,2025-02-05,1
14627,9051,Magdalena,Escamilla,magdalena.escamilla@example.com,False,2025-03-01,2025-03-02,12,Madrid,14347,Hotel Monte Verde,2.0,102.06,2025-02-04,1
14628,13585,Tamara,Bauzà,tamara.bauzà@example.com,False,2025-03-01,2025-03-02,2,Madrid,14353,Hotel Brisas del Mar,1.0,240.37,2025-02-03,1
14629,1648,Aurelia,Antón,aurelia.antón@example.com,False,2025-03-01,2025-03-02,12,Madrid,14354,Hotel Monte Verde,4.0,445.16,2025-02-12,1
14630,14479,Víctor,Gomez,víctor.gomez@example.com,False,2025-03-01,2025-03-02,12,Madrid,14355,Hotel Monte Verde,1.0,331.71,2025-02-03,1
14631,14260,Vicente,Plaza,vicente.plaza@example.com,False,2025-03-01,2025-03-02,12,Madrid,14357,Hotel Monte Verde,3.0,260.95,2025-02-04,1
14632,10677,Nazaret,Perales,nazaret.perales@example.com,False,2025-03-01,2025-03-02,3,Madrid,14358,Hotel Camino del Sol,1.0,236.02,2025-02-02,1
14633,3622,Damián,Miró,damián.miró@example.com,False,2025-03-01,2025-03-02,4,Madrid,14359,Hotel Costa Azul,3.0,179.29,2025-02-02,1
14634,14143,Valero,Alba,valero.alba@example.com,False,2025-03-01,2025-03-02,16,Madrid,14360,Hotel Sol y Luna,4.0,177.45,2025-02-12,1
14635,11297,Pablo,Pavón,pablo.pavón@example.com,False,2025-03-01,2025-03-02,10,Madrid,14361,Hotel Maravilla Real,4.0,209.57552638575038,2025-02-12,1
14636,291,Adán,Pascual,adán.pascual@example.com,False,2025-03-01,2025-03-02,14,Madrid,14362,Hotel Puerta del Cielo,4.0,340.56,2025-02-12,1
14637,5238,Faustino,Perea,faustino.perea@example.com,False,2025-03-01,2025-03-02,3,Madrid,14363,Hotel Camino del Sol,2.0,368.98,2025-02-01,1
14638,8027,Juanito,Mancebo,juanito.mancebo@example.com,False,2025-03-01,2025-03-02,3,Madrid,14365,Hotel Camino del Sol,2.0,147.94,2025-02-02,1
14639,9897,María Pilar,Feijoo,maría pilar.feijoo@example.com,False,2025-03-01,2025-03-02,12,Madrid,14366,Hotel Monte Verde,5.0,452.42,2025-02-05,1
14640,6669,Ignacia,Roura,ignacia.roura@example.com,False,2025-03-01,2025-03-02,11,Madrid,14367,Hotel Mirador Real,1.0,481.27,2025-02-08,1
14641,10109,Maximino,Puerta,maximino.puerta@example.com,False,2025-03-01,2025-03-02,5,Madrid,14368,Hotel Encanto Real,3.0,76.13,2025-02-08,1
14642,13075,Sandra,Pujol,sandra.pujol@example.com,False,2025-03-01,2025-03-02,9,Madrid,14369,Hotel Luz de Madrid,3.0,393.86,2025-02-03,1
14643,5564,Flora,Exposito,flora.exposito@example.com,False,2025-03-01,2025-03-02,17,Madrid,14371,Hotel Torre Dorada,4.0,361.98,2025-02-05,1
14644,11240,Osvaldo,Barros,osvaldo.barros@example.com,False,2025-03-01,2025-03-02,11,Madrid,14372,Hotel Mirador Real,3.0,295.47,2025-02-05,1
14645,687,Almudena,Salom,almudena.salom@example.com,False,2025-03-01,2025-03-02,14,Madrid,14373,Hotel Puerta del Cielo,1.0,85.19,2025-02-09,1
14646,6385,Hector,Lastra,hector.lastra@example.com,False,2025-03-01,2025-03-02,5,Madrid,14378,Hotel Encanto Real,1.0,438.75,2025-02-10,1
14647,13346,Sigfrido,Borrell,sigfrido.borrell@example.com,False,2025-03-01,2025-03-02,2,Madrid,14382,Hotel Brisas del Mar,4.0,427.48,2025-02-05,1
14648,7618,Jose Ramón,Corbacho,jose ramón.corbacho@example.com,False,2025-03-01,2025-03-02,4,Madrid,14385,Hotel Costa Azul,5.0,334.29,2025-02-10,1
14649,4139,Edu,Jurado,edu.jurado@example.com,False,2025-03-01,2025-03-02,15,Madrid,14386,Hotel Rincón Sereno,4.0,248.26,2025-02-11,1
14650,7291,Jessica,Campoy,jessica.campoy@example.com,False,2025-03-01,2025-03-02,19,Madrid,14390,Palacio del Sol,1.0,313.42,2025-02-03,1
14651,2723,Celestina,Llamas,celestina.llamas@example.com,False,2025-03-01,2025-03-02,11,Madrid,14392,Hotel Mirador Real,1.0,148.02,2025-02-01,1
14652,11822,Priscila,Iglesias,priscila.iglesias@example.com,False,2025-03-01,2025-03-02,10,Madrid,14393,Hotel Maravilla Real,2.0,200.89,2025-02-03,1
14653,845,Amarilis,Iborra,amarilis.iborra@example.com,False,2025-03-01,2025-03-02,1,Madrid,14397,Gran Hotel Madrid,2.0,416.98,2025-02-01,1
14654,479,Alberto,Vázquez,alberto.vázquez@example.com,False,2025-03-01,2025-03-02,9,Madrid,14398,Hotel Luz de Madrid,3.0,246.7,2025-02-11,1
14655,5773,Fátima,Verdejo,fátima.verdejo@example.com,False,2025-03-01,2025-03-02,10,Madrid,14401,Hotel Maravilla Real,4.0,263.69,2025-02-01,1
14656,6765,Inocencio,Lumbreras,inocencio.lumbreras@example.com,False,2025-03-01,2025-03-02,14,Madrid,14403,Hotel Puerta del Cielo,3.0,297.09,2025-02-09,1
14657,2572,Carolina,Capdevila,carolina.capdevila@example.com,False,2025-03-01,2025-03-02,2,Madrid,14405,Hotel Brisas del Mar,4.0,328.64,2025-02-09,1
14658,13711,Teodora,Asensio,teodora.asensio@example.com,False,2025-03-01,2025-03-02,14,Madrid,14406,Hotel Puerta del Cielo,5.0,88.38,2025-02-05,1
14659,5370,Felipa,Villegas,felipa.villegas@example.com,False,2025-03-01,2025-03-02,1,Madrid,14408,Gran Hotel Madrid,4.0,80.16,2025-02-09,1
14660,5911,Gema,Rosales,gema.rosales@example.com,False,2025-03-01,2025-03-02,17,Madrid,14409,Hotel Torre Dorada,3.0,409.95,2025-02-10,1
14661,3944,Domitila,Arellano,domitila.arellano@example.com,False,2025-03-01,2025-03-02,6,Madrid,14410,Hotel Jardines del Rey,2.0,437.13,2025-02-08,1
14662,3149,Cleto,Reig,cleto.reig@example.com,False,2025-03-01,2025-03-02,8,Madrid,14412,Hotel Los Almendros,5.0,226.61,2025-02-09,1
14663,13607,Tania,Cerro,tania.cerro@example.com,False,2025-03-01,2025-03-02,16,Madrid,6195,Hotel Sol y Luna,2.0,115.74,2025-02-12,1
14664,2438,Carlito,Cuevas,carlito.cuevas@example.com,False,2025-03-01,2025-03-02,12,Madrid,14414,Hotel Monte Verde,1.0,472.68,2025-02-11,1
14665,13384,Silvia,Manso,silvia.manso@example.com,False,2025-03-01,2025-03-02,18,Madrid,14415,Hotel Vista Alegre,3.0,445.19,2025-02-11,1
14666,14341,Victorino,Roca,victorino.roca@example.com,False,2025-03-01,2025-03-02,1,Madrid,14416,Gran Hotel Madrid,4.0,389.7,2025-02-10,1
14667,4741,Ernesto,Vega,ernesto.vega@example.com,False,2025-03-01,2025-03-02,4,Madrid,14417,Hotel Costa Azul,2.0,429.75,2025-02-02,1
14668,5277,Federico,Aznar,federico.aznar@example.com,False,2025-03-01,2025-03-02,17,Madrid,14420,Hotel Torre Dorada,4.0,73.86,2025-02-06,1
14669,10978,Nydia,Lastra,nydia.lastra@example.com,False,2025-03-01,2025-03-02,3,Madrid,14421,Hotel Camino del Sol,3.0,497.21,2025-02-08,1
14670,7258,Jenny,Montesinos,jenny.montesinos@example.com,False,2025-03-01,2025-03-02,17,Madrid,14423,Hotel Torre Dorada,4.0,389.82,2025-02-08,1
14671,12611,Rosalva,Comas,rosalva.comas@example.com,False,2025-03-01,2025-03-02,3,Madrid,3537,Hotel Camino del Sol,4.0,480.6,2025-02-01,1
14672,7126,Jacobo,Bermúdez,jacobo.bermúdez@example.com,False,2025-03-01,2025-03-02,17,Madrid,14425,Hotel Torre Dorada,4.0,362.63,2025-02-09,1
14673,7848,Juan Antonio,Roselló,juan antonio.roselló@example.com,False,2025-03-01,2025-03-02,6,Madrid,14426,Hotel Jardines del Rey,3.0,118.54,2025-02-05,1
14674,7095,Jacinta,Otero,jacinta.otero@example.com,False,2025-03-01,2025-03-02,5,Madrid,14427,Hotel Encanto Real,3.0,231.8,2025-02-06,1
14675,3184,Clotilde,Prieto,clotilde.prieto@example.com,False,2025-03-01,2025-03-02,2,Madrid,14434,Hotel Brisas del Mar,2.0,440.49,2025-02-04,1
14676,3344,Cornelio,Puga,cornelio.puga@example.com,False,2025-03-01,2025-03-02,1,Madrid,14435,Gran Hotel Madrid,1.0,130.2,2025-02-04,1
14677,1356,Aníbal,Álvaro,aníbal.álvaro@example.com,False,2025-03-01,2025-03-02,1,Madrid,14436,Gran Hotel Madrid,3.0,309.63,2025-02-05,1
14678,13539,Susana,Castillo,susana.castillo@example.com,False,2025-03-01,2025-03-02,13,Madrid,14438,Hotel Palacio Imperial,1.0,175.84,2025-02-10,1
14679,2565,Carmina,Torrijos,carmina.torrijos@example.com,False,2025-03-01,2025-03-02,6,Madrid,14441,Hotel Jardines del Rey,1.0,375.27,2025-02-05,1
14680,13718,Teodora,Gelabert,teodora.gelabert@example.com,False,2025-03-01,2025-03-02,13,Madrid,14443,Hotel Palacio Imperial,1.0,78.16,2025-02-09,1
14681,3166,Cloe,Pascual,cloe.pascual@example.com,False,2025-03-01,2025-03-02,9,Madrid,14444,Hotel Luz de Madrid,2.0,454.36,2025-02-10,1
14682,7575,Jose Luis,Miguel,jose luis.miguel@example.com,False,2025-03-01,2025-03-02,7,Madrid,14449,Hotel Las Estrellas,1.0,377.4,2025-02-11,1
14683,1182,Angelino,Villegas,angelino.villegas@example.com,False,2025-03-01,2025-03-02,15,Madrid,14450,Hotel Rincón Sereno,3.0,272.75,2025-02-03,1
14684,8155,Kike,Lorenzo,kike.lorenzo@example.com,False,2025-03-01,2025-03-02,12,Madrid,14451,Hotel Monte Verde,1.0,86.4,2025-02-11,1
14685,11494,Patricio,Viana,patricio.viana@example.com,False,2025-03-01,2025-03-02,15,Madrid,14453,Hotel Rincón Sereno,5.0,379.41,2025-02-02,1
14686,5706,Francisco Jose,Alcántara,francisco jose.alcántara@example.com,False,2025-03-01,2025-03-02,11,Madrid,14454,Hotel Mirador Real,1.0,151.2,2025-02-06,1
14687,6334,Gustavo,Enríquez,gustavo.enríquez@example.com,False,2025-03-01,2025-03-02,5,Madrid,14456,Hotel Encanto Real,5.0,225.26,2025-02-05,1
14688,7421,Jonatan,Blanch,jonatan.blanch@example.com,False,2025-03-01,2025-03-02,11,Madrid,14460,Hotel Mirador Real,3.0,266.63,2025-02-10,1
14689,244,Adoración,Niño,adoración.niño@example.com,False,2025-03-01,2025-03-02,3,Madrid,14461,Hotel Camino del Sol,4.0,192.38,2025-02-03,1
14690,7743,José Manuel,Casado,josé manuel.casado@example.com,False,2025-03-01,2025-03-02,6,Madrid,14462,Hotel Jardines del Rey,4.0,123.3,2025-02-07,1
14691,5179,Fabiola,Sosa,fabiola.sosa@example.com,False,2025-03-01,2025-03-02,13,Madrid,14464,Hotel Palacio Imperial,1.0,93.43,2025-02-11,1
14692,11253,Otilia,Aparicio,otilia.aparicio@example.com,False,2025-03-01,2025-03-02,6,Madrid,14465,Hotel Jardines del Rey,5.0,315.82,2025-02-02,1
14693,10250,Miguela,Cañete,miguela.cañete@example.com,False,2025-03-01,2025-03-02,15,Madrid,14466,Hotel Rincón Sereno,1.0,220.85,2025-02-11,1
14694,837,Amando,Rivero,amando.rivero@example.com,False,2025-03-01,2025-03-02,13,Madrid,14469,Hotel Palacio Imperial,5.0,127.06,2025-02-02,1
14695,562,Alejandro,Cañellas,alejandro.cañellas@example.com,False,2025-03-01,2025-03-02,7,Madrid,14471,Hotel Las Estrellas,4.0,187.73,2025-02-09,1
14696,7111,Jacinto,Patiño,jacinto.patiño@example.com,False,2025-03-01,2025-03-02,16,Madrid,14473,Hotel Sol y Luna,2.0,50.03,2025-02-09,1
14697,8370,Leopoldo,Bustos,leopoldo.bustos@example.com,False,2025-03-01,2025-03-02,1,Madrid,14474,Gran Hotel Madrid,4.0,275.31,2025-02-12,1
14698,11795,Primitiva,Luján,primitiva.luján@example.com,False,2025-03-01,2025-03-02,12,Madrid,14475,Hotel Monte Verde,5.0,240.63,2025-02-09,1
14699,9048,Magdalena,Casals,magdalena.casals@example.com,False,2025-03-01,2025-03-02,14,Madrid,14478,Hotel Puerta del Cielo,5.0,294.25,2025-02-10,1
14700,13932,Tomás,Roldán,tomás.roldán@example.com,False,2025-03-01,2025-03-02,6,Madrid,14479,Hotel Jardines del Rey,2.0,363.62,2025-02-12,1
14701,12412,Rocío,Ayllón,rocío.ayllón@example.com,False,2025-03-01,2025-03-02,9,Madrid,14480,Hotel Luz de Madrid,5.0,113.54,2025-02-11,1
14702,13675,Telmo,Torrecilla,telmo.torrecilla@example.com,False,2025-03-01,2025-03-02,16,Madrid,14481,Hotel Sol y Luna,2.0,275.53,2025-02-12,1
14703,7791,José Ángel,Sosa,josé ángel.sosa@example.com,False,2025-03-01,2025-03-02,15,Madrid,14482,Hotel Rincón Sereno,5.0,486.54,2025-02-06,1
14704,8389,Leticia,Cabanillas,leticia.cabanillas@example.com,False,2025-03-01,2025-03-02,9,Madrid,14484,Hotel Luz de Madrid,3.0,367.32,2025-02-01,1
14705,12952,Salud,Barriga,salud.barriga@example.com,False,2025-03-01,2025-03-02,8,Madrid,14485,Hotel Los Almendros,3.0,114.48,2025-02-04,1
14706,2538,Carmen,Grau,carmen.grau@example.com,False,2025-03-01,2025-03-02,18,Madrid,14486,Hotel Vista Alegre,2.0,100.22,2025-02-07,1
14707,7595,Jose Manuel,Solís,jose manuel.solís@example.com,False,2025-03-01,2025-03-02,11,Madrid,14487,Hotel Mirador Real,1.0,216.78,2025-02-11,1
14708,5754,Fulgencio,Prado,fulgencio.prado@example.com,False,2025-03-01,2025-03-02,4,Madrid,14488,Hotel Costa Azul,3.0,226.95,2025-02-01,1
14709,2791,Cesar,Salvador,cesar.salvador@example.com,False,2025-03-01,2025-03-02,12,Madrid,14489,Hotel Monte Verde,3.0,307.39,2025-02-06,1
14710,6113,Godofredo,Lumbreras,godofredo.lumbreras@example.com,False,2025-03-01,2025-03-02,17,Madrid,14491,Hotel Torre Dorada,2.0,94.11,2025-02-02,1
14711,10425,Moreno,Galán,moreno.galán@example.com,False,2025-03-01,2025-03-02,18,Madrid,14492,Hotel Vista Alegre,3.0,239.84,2025-02-08,1
14712,4620,Encarnación,Castilla,encarnación.castilla@example.com,False,2025-03-01,2025-03-02,3,Madrid,14493,Hotel Camino del Sol,2.0,51.09,2025-02-02,1
14713,4159,Eduardo,Palomino,eduardo.palomino@example.com,False,2025-03-01,2025-03-02,5,Madrid,14494,Hotel Encanto Real,1.0,76.71,2025-02-11,1
14714,975,América,Tapia,américa.tapia@example.com,False,2025-03-01,2025-03-02,10,Madrid,14495,Hotel Maravilla Real,4.0,192.25,2025-02-06,1
14715,11778,Porfirio,Salmerón,porfirio.salmerón@example.com,False,2025-03-01,2025-03-02,9,Madrid,14497,Hotel Luz de Madrid,5.0,157.67,2025-02-09,1
14716,1609,Atilio,Cózar,atilio.cózar@example.com,False,2025-03-01,2025-03-02,4,Madrid,14498,Hotel Costa Azul,5.0,346.11,2025-02-12,1
14717,5934,Genoveva,Vázquez,genoveva.vázquez@example.com,False,2025-03-01,2025-03-02,6,Madrid,14499,Hotel Jardines del Rey,5.0,277.45,2025-02-07,1
14718,11201,Omar,Estévez,omar.estévez@example.com,False,2025-03-01,2025-03-02,6,Madrid,14500,Hotel Jardines del Rey,5.0,299.25,2025-02-02,1
14719,14790,Ángela,Luján,ángela.luján@example.com,False,2025-03-01,2025-03-02,10,Madrid,14501,Hotel Maravilla Real,2.0,284.89,2025-02-07,1
14720,13942,Toni,Arana,toni.arana@example.com,False,2025-03-01,2025-03-02,6,Madrid,14502,Hotel Jardines del Rey,5.0,481.81,2025-02-03,1
14721,12251,Reyes,Falcó,reyes.falcó@example.com,False,2025-03-01,2025-03-02,19,Madrid,14503,Palacio del Sol,4.0,485.03,2025-02-07,1
14722,2100,Bienvenida,Torrijos,bienvenida.torrijos@example.com,False,2025-03-01,2025-03-02,4,Madrid,14505,Hotel Costa Azul,4.0,66.71,2025-02-07,1
14723,1267,Anselma,Martorell,anselma.martorell@example.com,False,2025-03-01,2025-03-02,2,Madrid,14506,Hotel Brisas del Mar,2.0,154.77,2025-02-03,1
14724,10575,Natalia,Machado,natalia.machado@example.com,False,2025-03-01,2025-03-02,11,Madrid,14508,Hotel Mirador Real,5.0,473.89,2025-02-06,1
14725,1238,Anita,Merino,anita.merino@example.com,False,2025-03-01,2025-03-02,7,Madrid,14510,Hotel Las Estrellas,5.0,468.11,2025-02-06,1
14726,3360,Corona,Hidalgo,corona.hidalgo@example.com,False,2025-03-01,2025-03-02,9,Madrid,14512,Hotel Luz de Madrid,4.0,75.87,2025-02-09,1
14727,10089,Maximiliano,Menéndez,maximiliano.menéndez@example.com,False,2025-03-01,2025-03-02,1,Madrid,14515,Gran Hotel Madrid,4.0,290.56,2025-02-05,1
14728,12265,Reyes,Rivas,reyes.rivas@example.com,False,2025-03-01,2025-03-02,13,Madrid,14516,Hotel Palacio Imperial,5.0,383.44,2025-02-09,1
14729,8090,Juliana,Sánchez,juliana.sánchez@example.com,False,2025-03-01,2025-03-02,4,Madrid,14517,Hotel Costa Azul,5.0,351.8,2025-02-08,1
14730,8830,Luis Miguel,Reina,luis miguel.reina@example.com,False,2025-03-01,2025-03-02,1,Madrid,14518,Gran Hotel Madrid,3.0,498.13,2025-02-09,1
14731,14296,Victor,Santamaria,victor.santamaria@example.com,False,2025-03-01,2025-03-02,8,Madrid,14519,Hotel Los Almendros,5.0,169.14,2025-02-07,1
14732,10517,Nadia,Bayo,nadia.bayo@example.com,False,2025-03-01,2025-03-02,4,Madrid,14520,Hotel Costa Azul,2.0,452.6,2025-02-07,1
14733,9961,María,Villanueva,maría.villanueva@example.com,False,2025-03-01,2025-03-02,11,Madrid,14521,Hotel Mirador Real,1.0,361.46,2025-02-10,1
14734,6705,Ildefonso,Ribas,ildefonso.ribas@example.com,False,2025-03-01,2025-03-02,18,Madrid,14522,Hotel Vista Alegre,4.0,488.54,2025-02-09,1
14735,10458,Máximo,Manso,máximo.manso@example.com,False,2025-03-01,2025-03-02,3,Madrid,14524,Hotel Camino del Sol,4.0,175.83,2025-02-10,1
14736,10502,Nacio,Cepeda,nacio.cepeda@example.com,False,2025-03-01,2025-03-02,10,Madrid,14525,Hotel Maravilla Real,5.0,207.57,2025-02-09,1
14737,10760,Nico,Ríos,nico.ríos@example.com,False,2025-03-01,2025-03-02,9,Madrid,14527,Hotel Luz de Madrid,1.0,420.71,2025-02-03,1
14738,5081,Evelia,Márquez,evelia.márquez@example.com,False,2025-03-01,2025-03-02,9,Madrid,14528,Hotel Luz de Madrid,2.0,185.51,2025-02-12,1
14739,1676,Aurelio,Bonet,aurelio.bonet@example.com,False,2025-03-01,2025-03-02,13,Madrid,14529,Hotel Palacio Imperial,4.0,132.11,2025-02-08,1
14740,3215,Concepción,Rocamora,concepción.rocamora@example.com,False,2025-03-01,2025-03-02,9,Madrid,14531,Hotel Luz de Madrid,5.0,394.46,2025-02-02,1
14741,6714,Ileana,Ferrándiz,ileana.ferrándiz@example.com,False,2025-03-01,2025-03-02,3,Madrid,14532,Hotel Camino del Sol,3.0,259.27,2025-02-07,1
14742,10192,Merche,Pinilla,merche.pinilla@example.com,False,2025-03-01,2025-03-02,2,Madrid,14533,Hotel Brisas del Mar,5.0,341.74,2025-02-11,1
14743,3173,Clotilde,Boada,clotilde.boada@example.com,False,2025-03-01,2025-03-02,17,Madrid,14536,Hotel Torre Dorada,2.0,242.92,2025-02-09,1
14744,2594,Casandra,Corral,casandra.corral@example.com,False,2025-03-01,2025-03-02,12,Madrid,14537,Hotel Monte Verde,1.0,340.18,2025-02-10,1
14745,10542,Narcisa,Cepeda,narcisa.cepeda@example.com,False,2025-03-01,2025-03-02,16,Madrid,14538,Hotel Sol y Luna,3.0,442.05,2025-02-01,1
14746,2501,Carmelita,Casal,carmelita.casal@example.com,False,2025-03-01,2025-03-02,2,Madrid,14539,Hotel Brisas del Mar,5.0,386.43,2025-02-01,1
14747,919,Amor,Cabanillas,amor.cabanillas@example.com,False,2025-03-01,2025-03-02,14,Madrid,14540,Hotel Puerta del Cielo,3.0,151.55,2025-02-09,1
14748,5872,Gaspar,Vargas,gaspar.vargas@example.com,False,2025-03-01,2025-03-02,17,Madrid,14541,Hotel Torre Dorada,4.0,428.38,2025-02-10,1
14749,6264,Guadalupe,Rico,guadalupe.rico@example.com,False,2025-03-01,2025-03-02,17,Madrid,14542,Hotel Torre Dorada,5.0,269.28,2025-02-08,1
14750,12811,Ruperto,Esparza,ruperto.esparza@example.com,False,2025-03-01,2025-03-02,7,Madrid,14543,Hotel Las Estrellas,2.0,114.08,2025-02-04,1
14751,10353,Modesto,Torres,modesto.torres@example.com,False,2025-03-01,2025-03-02,9,Madrid,14544,Hotel Luz de Madrid,1.0,441.6,2025-02-04,1
14752,10938,Noé,Campos,noé.campos@example.com,False,2025-03-01,2025-03-02,4,Madrid,14545,Hotel Costa Azul,1.0,470.43,2025-02-04,1
14753,3588,Dafne,Arnau,dafne.arnau@example.com,False,2025-03-01,2025-03-02,13,Madrid,14546,Hotel Palacio Imperial,3.0,54.99,2025-02-07,1
14754,8596,Lola,Prado,lola.prado@example.com,False,2025-03-01,2025-03-02,19,Madrid,14554,Palacio del Sol,3.0,453.69,2025-02-06,1
14755,1510,Arsenio,Ojeda,arsenio.ojeda@example.com,False,2025-03-01,2025-03-02,8,Madrid,14557,Hotel Los Almendros,5.0,102.65,2025-02-02,1
14756,4083,Edelmiro,Sobrino,edelmiro.sobrino@example.com,False,2025-03-01,2025-03-02,1,Madrid,14558,Gran Hotel Madrid,4.0,119.71,2025-02-02,1
14757,10598,Natanael,Bartolomé,natanael.bartolomé@example.com,False,2025-03-01,2025-03-02,9,Madrid,14559,Hotel Luz de Madrid,5.0,74.59,2025-02-03,1
14758,7408,Joel,Morán,joel.morán@example.com,False,2025-03-01,2025-03-02,2,Madrid,14561,Hotel Brisas del Mar,5.0,477.91,2025-02-03,1
14759,13956,Toni,Sierra,toni.sierra@example.com,False,2025-03-01,2025-03-02,4,Madrid,14562,Hotel Costa Azul,5.0,467.56,2025-02-05,1
14760,14342,Victorino,Tomé,victorino.tomé@example.com,False,2025-03-01,2025-03-02,11,Madrid,14563,Hotel Mirador Real,3.0,439.22,2025-02-06,1
14761,6642,Ibán,Iglesia,ibán.iglesia@example.com,False,2025-03-01,2025-03-02,6,Madrid,14564,Hotel Jardines del Rey,2.0,202.41,2025-02-11,1
14762,10293,Miriam,Castillo,miriam.castillo@example.com,False,2025-03-01,2025-03-02,3,Madrid,14565,Hotel Camino del Sol,5.0,384.37,2025-02-05,1
14763,6196,Graciela,Baños,graciela.baños@example.com,False,2025-03-01,2025-03-02,5,Madrid,14568,Hotel Encanto Real,4.0,308.56,2025-02-01,1
14764,7772,José María,Abella,josé maría.abella@example.com,False,2025-03-01,2025-03-02,5,Madrid,14570,Hotel Encanto Real,3.0,157.3,2025-02-06,1
14765,481,Albina,Benavides,albina.benavides@example.com,False,2025-03-01,2025-03-02,1,Madrid,14571,Gran Hotel Madrid,4.0,314.26,2025-02-08,1
